hour,Global_active_power
12/09/2007 09,0.2395
12/09/2007 10,0.1728333333333334
12/09/2007 11,0.7002333333333329
12/09/2007 12,0.2483333333333334
12/09/2007 13,0.3082000000000001
12/09/2007 14,0.2313333333333335
12/09/2007 15,0.1988333333333333
12/09/2007 16,0.2247666666666665
12/09/2007 17,1.1936000000000002
12/09/2007 18,0.337
12/09/2007 19,0.4758666666666667
12/09/2007 20,1.8821
12/09/2007 21,3.3821
12/09/2007 22,3.3181333333333325
12/09/2007 23,0.9591333333333334
12/09/2008 00,0.4493
12/09/2008 01,0.6873000000000007
12/09/2008 02,0.3010666666666666
12/09/2008 03,0.2613333333333333
12/09/2008 04,0.2792
12/09/2008 05,0.2803333333333332
12/09/2008 06,0.8356333333333336
12/09/2008 07,2.0230333333333337
12/09/2008 08,1.7451333333333336
12/09/2008 09,2.1395666666666666
12/09/2008 10,1.4755000000000005
12/09/2008 11,0.8394666666666665
12/09/2008 12,0.5445
12/09/2008 13,0.2507666666666667
12/09/2008 14,0.2842666666666667
12/09/2008 15,0.2986666666666666
12/09/2008 16,0.2682666666666666
12/09/2008 17,0.4938
12/09/2008 18,0.9063666666666664
12/09/2008 19,1.9790333333333332
12/09/2008 20,2.142466666666666
12/09/2008 21,2.0972666666666657
12/09/2008 22,1.652233333333333
12/09/2008 23,0.9781999999999996
12/09/2009 00,0.2576333333333332
12/09/2009 01,0.3173666666666666
12/09/2009 02,0.9017666666666664
12/09/2009 03,0.2971666666666666
12/09/2009 04,0.2607666666666667
12/09/2009 05,0.2820999999999999
12/09/2009 06,0.5425
12/09/2009 07,1.8783333333333336
12/09/2009 08,1.9007000000000005
12/09/2009 09,1.327766666666666
12/09/2009 10,1.0430666666666668
12/09/2009 11,1.005566666666667
12/09/2009 12,1.4360333333333333
12/09/2009 13,0.8703666666666667
12/09/2009 14,1.4399000000000004
12/09/2009 15,0.8200000000000001
12/09/2009 16,1.0043666666666666
12/09/2009 17,1.2734333333333336
12/09/2009 18,1.8209000000000009
12/09/2009 19,3.0616666666666674
12/09/2009 20,2.326933333333334
12/09/2009 21,4.300333333333332
12/09/2009 22,4.450400000000001
12/09/2009 23,1.5869000000000004
12/09/2010 00,1.9163000000000003
12/09/2010 01,1.7626333333333335
12/09/2010 02,2.2741
12/09/2010 03,2.2359666666666658
12/09/2010 04,1.4288333333333338
12/09/2010 05,0.2998000000000002
12/09/2010 06,0.2696
12/09/2010 07,0.3460999999999999
12/09/2010 08,0.3627999999999999
12/09/2010 09,0.4344999999999999
12/09/2010 10,0.2618666666666668
12/09/2010 11,0.8206
12/09/2010 12,1.153433333333333
12/09/2010 13,2.1095333333333337
12/09/2010 14,1.6432
12/09/2010 15,1.5487333333333335
12/09/2010 16,1.0166000000000002
12/09/2010 17,0.4825999999999999
12/09/2010 18,0.4251666666666666
12/09/2010 19,0.3076666666666666
12/09/2010 20,1.3973999999999998
12/09/2010 21,1.5438333333333332
12/09/2010 22,1.5374333333333332
12/09/2010 23,1.2895000000000008
12/10/2007 00,0.8540333333333336
12/10/2007 01,0.3333333333333333
12/10/2007 02,0.3162666666666667
12/10/2007 03,0.3432333333333332
12/10/2007 04,0.3356666666666666
12/10/2007 05,0.3038333333333333
12/10/2007 06,1.4943333333333335
12/10/2007 07,2.038566666666666
12/10/2007 08,2.138866666666667
12/10/2007 09,1.8389
12/10/2007 10,2.5664666666666665
12/10/2007 11,2.041166666666666
12/10/2007 12,3.5620000000000003
12/10/2007 13,2.649633333333334
12/10/2007 14,0.4514666666666667
12/10/2007 15,0.3484666666666666
12/10/2007 16,0.3434333333333334
12/10/2007 17,0.3922999999999999
12/10/2007 18,1.7315999999999998
12/10/2007 19,2.548366666666667
12/10/2007 20,2.091833333333333
12/10/2007 21,2.261933333333334
12/10/2007 22,0.6310666666666668
12/10/2007 23,0.2916333333333334
12/10/2008 00,0.5421666666666668
12/10/2008 01,0.8350333333333333
12/10/2008 02,0.4688
12/10/2008 03,0.3577999999999999
12/10/2008 04,0.3803666666666667
12/10/2008 05,0.3325666666666667
12/10/2008 06,0.3862999999999998
12/10/2008 07,1.2058
12/10/2008 08,2.090933333333333
12/10/2008 09,0.704
12/10/2008 10,1.1340333333333337
12/10/2008 11,0.6725
12/10/2008 12,0.6393000000000002
12/10/2008 13,1.7315333333333327
12/10/2008 14,1.4209999999999998
12/10/2008 15,0.7844333333333334
12/10/2008 16,0.348
12/10/2008 17,0.3769
12/10/2008 18,2.4508333333333336
12/10/2008 19,4.907733333333334
12/10/2008 20,4.913633333333335
12/10/2008 21,2.462133333333333
12/10/2008 22,2.209466666666667
12/10/2008 23,0.4437333333333333
12/10/2009 00,0.3739
12/10/2009 01,0.3577000000000001
12/10/2009 02,0.3471333333333332
12/10/2009 03,0.3981666666666667
12/10/2009 04,0.3222666666666666
12/10/2009 05,0.3667666666666667
12/10/2009 06,0.7856000000000001
12/10/2009 07,2.529766666666667
12/10/2009 08,1.8892
12/10/2009 09,1.892500000000001
12/10/2009 10,1.453633333333333
12/10/2009 11,1.3134
12/10/2009 12,1.3103333333333331
12/10/2009 13,0.2954666666666667
12/10/2009 14,0.3466999999999999
12/10/2009 15,0.3642333333333333
12/10/2009 16,0.2773333333333332
12/10/2009 17,0.3709
12/10/2009 18,0.5338
12/10/2009 19,1.9384000000000008
12/10/2009 20,2.505933333333334
12/10/2009 21,1.1773000000000002
12/10/2009 22,1.0740333333333334
12/10/2009 23,0.3022666666666665
12/10/2010 00,0.3945333333333333
12/10/2010 01,0.3976333333333332
12/10/2010 02,0.4686333333333333
12/10/2010 03,0.3374666666666667
12/10/2010 04,0.3338333333333334
12/10/2010 05,0.4511333333333336
12/10/2010 06,1.1301666666666672
12/10/2010 07,2.5198666666666663
12/10/2010 08,1.7209333333333328
12/10/2010 09,1.751933333333333
12/10/2010 10,1.8285666666666665
12/10/2010 11,0.9488666666666664
12/10/2010 12,1.8454000000000008
12/10/2010 13,0.8567000000000001
12/10/2010 14,0.4580666666666667
12/10/2010 15,0.5882333333333333
12/10/2010 16,0.4160000000000002
12/10/2010 17,0.4102666666666668
12/10/2010 18,2.112733333333334
12/10/2010 19,2.1564666666666663
12/10/2010 20,1.9102
12/10/2010 21,1.308566666666667
12/10/2010 22,1.2893
12/10/2010 23,0.6927000000000002
12/11/2007 00,0.3180666666666665
12/11/2007 01,0.3229000000000001
12/11/2007 02,0.8651999999999997
12/11/2007 03,0.3068999999999999
12/11/2007 04,0.315
12/11/2007 05,0.3178333333333333
12/11/2007 06,0.5619666666666667
12/11/2007 07,3.0318333333333336
12/11/2007 08,2.575066666666666
12/11/2007 09,1.847633333333334
12/11/2007 10,1.8545666666666671
12/11/2007 11,1.352566666666666
12/11/2007 12,1.3489333333333335
12/11/2007 13,1.3406000000000005
12/11/2007 14,1.3568666666666669
12/11/2007 15,1.3582666666666667
12/11/2007 16,1.3625666666666665
12/11/2007 17,1.4045666666666663
12/11/2007 18,1.1586333333333332
12/11/2007 19,3.178466666666666
12/11/2007 20,4.759833333333333
12/11/2007 21,2.553266666666667
12/11/2007 22,1.2940666666666665
12/11/2007 23,1.1501666666666663
12/11/2008 00,1.4360666666666666
12/11/2008 01,1.3265000000000002
12/11/2008 02,1.335733333333333
12/11/2008 03,1.3354666666666666
12/11/2008 04,1.3224000000000002
12/11/2008 05,1.3197666666666668
12/11/2008 06,1.8131333333333333
12/11/2008 07,3.3673666666666646
12/11/2008 08,1.6491666666666664
12/11/2008 09,1.4036000000000008
12/11/2008 10,1.363766666666667
12/11/2008 11,1.574366666666666
12/11/2008 12,1.5351666666666663
12/11/2008 13,1.977733333333333
12/11/2008 14,2.2095
12/11/2008 15,0.6446333333333333
12/11/2008 16,0.7636000000000001
12/11/2008 17,1.4070666666666662
12/11/2008 18,1.398466666666666
12/11/2008 19,0.9586333333333332
12/11/2008 20,1.3773666666666664
12/11/2008 21,2.8172
12/11/2008 22,1.6905333333333334
12/11/2008 23,0.4746666666666665
12/11/2009 00,0.3878333333333334
12/11/2009 01,0.3616333333333333
12/11/2009 02,0.2777333333333333
12/11/2009 03,0.3744333333333334
12/11/2009 04,0.2885000000000001
12/11/2009 05,0.9191666666666668
12/11/2009 06,0.9805666666666668
12/11/2009 07,2.394933333333334
12/11/2009 08,1.7417
12/11/2009 09,1.334333333333334
12/11/2009 10,1.4088000000000005
12/11/2009 11,1.2576666666666665
12/11/2009 12,0.2927999999999999
12/11/2009 13,0.3947
12/11/2009 14,0.3085333333333336
12/11/2009 15,0.3391666666666666
12/11/2009 16,0.4020666666666667
12/11/2009 17,0.6403333333333332
12/11/2009 18,0.8831333333333332
12/11/2009 19,3.582133333333334
12/11/2009 20,2.298
12/11/2009 21,2.231233333333333
12/11/2009 22,0.9056000000000004
12/11/2009 23,0.3794333333333334
12/11/2010 00,0.8810000000000001
12/11/2010 01,0.2672666666666668
12/11/2010 02,0.3506333333333332
12/11/2010 03,0.3204
12/11/2010 04,0.2792000000000002
12/11/2010 05,0.2895999999999999
12/11/2010 06,0.6563666666666668
12/11/2010 07,2.694
12/11/2010 08,2.3758999999999992
12/11/2010 09,1.5554666666666668
12/11/2010 10,1.8644333333333332
12/11/2010 11,1.4117333333333335
12/11/2010 12,1.4349333333333336
12/11/2010 13,0.8018333333333333
12/11/2010 14,1.3209333333333333
12/11/2010 15,1.7907666666666668
12/11/2010 16,1.3616666666666672
12/11/2010 17,2.4560999999999997
12/11/2010 18,2.280866666666666
12/11/2010 19,2.3919666666666664
12/11/2010 20,1.7533333333333336
12/11/2010 21,1.1148999999999998
12/11/2010 22,0.3205333333333333
12/11/2010 23,0.6398666666666668
12/12/2007 00,0.2684333333333333
12/12/2007 01,0.2905999999999998
12/12/2007 02,0.2683999999999999
12/12/2007 03,0.2899333333333334
12/12/2007 04,0.2715666666666665
12/12/2007 05,0.2775333333333333
12/12/2007 06,0.966
12/12/2007 07,2.449766666666667
12/12/2007 08,1.7025666666666666
12/12/2007 09,1.5955666666666668
12/12/2007 10,1.2696000000000005
12/12/2007 11,0.5301333333333335
12/12/2007 12,0.5490333333333334
12/12/2007 13,0.6611333333333332
12/12/2007 14,1.0293
12/12/2007 15,1.0971666666666666
12/12/2007 16,1.5446999999999993
12/12/2007 17,0.8857999999999998
12/12/2007 18,2.4069666666666665
12/12/2007 19,2.959400000000001
12/12/2007 20,1.8968333333333325
12/12/2007 21,2.0601000000000007
12/12/2007 22,0.917766666666667
12/12/2007 23,0.2794
12/12/2008 00,0.4153666666666664
12/12/2008 01,0.305
12/12/2008 02,0.2855666666666666
12/12/2008 03,0.5428999999999998
12/12/2008 04,0.8100666666666672
12/12/2008 05,0.2784333333333332
12/12/2008 06,1.2856999999999998
12/12/2008 07,2.194866666666667
12/12/2008 08,1.7383333333333335
12/12/2008 09,1.4001666666666666
12/12/2008 10,1.325733333333334
12/12/2008 11,1.325266666666667
12/12/2008 12,1.3495000000000004
12/12/2008 13,1.3781666666666663
12/12/2008 14,0.8594333333333333
12/12/2008 15,0.6729000000000002
12/12/2008 16,0.7110333333333333
12/12/2008 17,2.4853999999999994
12/12/2008 18,2.258966666666667
12/12/2008 19,1.6499999999999997
12/12/2008 20,2.996766666666667
12/12/2008 21,2.1789000000000005
12/12/2008 22,1.5045333333333335
12/12/2008 23,0.3058999999999998
12/12/2009 00,0.341633333333333
12/12/2009 01,0.3421666666666666
12/12/2009 02,0.3696333333333335
12/12/2009 03,0.3304333333333333
12/12/2009 04,0.3187333333333333
12/12/2009 05,0.3867333333333331
12/12/2009 06,1.1641
12/12/2009 07,2.8512333333333326
12/12/2009 08,1.7048333333333334
12/12/2009 09,1.3583333333333336
12/12/2009 10,0.3817666666666667
12/12/2009 11,0.6775000000000001
12/12/2009 12,0.7854999999999996
12/12/2009 13,0.7494333333333335
12/12/2009 14,1.1851999999999998
12/12/2009 15,1.0629000000000004
12/12/2009 16,1.3632333333333333
12/12/2009 17,4.241333333333333
12/12/2009 18,2.2339333333333338
12/12/2009 19,2.638833333333334
12/12/2009 20,3.023266666666665
12/12/2009 21,1.048366666666667
12/12/2009 22,1.1617666666666666
12/12/2009 23,0.5521333333333334
13/01/2007 00,0.8884000000000001
13/01/2007 01,0.3167333333333333
13/01/2007 02,0.2564333333333332
13/01/2007 03,0.2978666666666665
13/01/2007 04,0.289
13/01/2007 05,0.2645999999999999
13/01/2007 06,0.3151666666666666
13/01/2007 07,1.7926333333333326
13/01/2007 08,2.655533333333334
13/01/2007 09,1.7159000000000002
13/01/2007 10,3.170033333333333
13/01/2007 11,3.5630666666666664
13/01/2007 12,1.9701666666666668
13/01/2007 13,1.639200000000001
13/01/2007 14,1.6297000000000004
13/01/2007 15,2.071666666666667
13/01/2007 16,2.057633333333333
13/01/2007 17,2.7980666666666667
13/01/2007 18,1.8881
13/01/2007 19,3.154500000000001
13/01/2007 20,4.512100000000001
13/01/2007 21,4.981466666666666
13/01/2007 22,5.814266666666668
13/01/2007 23,5.0713333333333335
13/01/2008 00,4.670199999999999
13/01/2008 01,3.747333333333333
13/01/2008 02,3.126933333333332
13/01/2008 03,2.4435666666666678
13/01/2008 04,2.0555666666666665
13/01/2008 05,1.350066666666667
13/01/2008 06,1.3767333333333331
13/01/2008 07,1.3411999999999995
13/01/2008 08,0.5089
13/01/2008 09,1.5711333333333328
13/01/2008 10,0.9994333333333334
13/01/2008 11,1.8008333333333333
13/01/2008 12,2.355666666666667
13/01/2008 13,2.2812
13/01/2008 14,1.2323999999999993
13/01/2008 15,0.5166000000000001
13/01/2008 16,0.7994333333333333
13/01/2008 17,1.922533333333333
13/01/2008 18,4.121566666666667
13/01/2008 19,3.80455
13/01/2008 20,2.917733333333335
13/01/2008 21,2.2829666666666664
13/01/2008 22,0.6088
13/01/2008 23,0.2664
13/01/2009 00,0.3176333333333332
13/01/2009 01,0.3891999999999999
13/01/2009 02,0.3129333333333334
13/01/2009 03,0.9966333333333331
13/01/2009 04,0.3390666666666668
13/01/2009 05,0.3082666666666666
13/01/2009 06,1.8215666666666668
13/01/2009 07,2.373133333333333
13/01/2009 08,2.8362333333333334
13/01/2009 09,2.2471333333333328
13/01/2009 10,1.4705333333333332
13/01/2009 11,1.5489
13/01/2009 12,1.6643
13/01/2009 13,1.4416333333333329
13/01/2009 14,1.4453666666666676
13/01/2009 15,1.4751
13/01/2009 16,1.3357999999999994
13/01/2009 17,0.8083666666666665
13/01/2009 18,2.0336
13/01/2009 19,1.6334333333333333
13/01/2009 20,2.6185
13/01/2009 21,2.725
13/01/2009 22,2.6693333333333333
13/01/2009 23,1.5650000000000002
13/01/2010 00,1.6954249201277956
13/01/2010 01,1.699105431309904
13/01/2010 02,1.7027859424920129
13/01/2010 03,1.7064664536741212
13/01/2010 04,1.71014696485623
13/01/2010 05,1.7138274760383387
13/01/2010 06,1.7175079872204473
13/01/2010 07,1.7211884984025558
13/01/2010 08,1.7248690095846646
13/01/2010 09,1.7285495207667732
13/01/2010 10,1.732230031948882
13/01/2010 11,1.7359105431309905
13/01/2010 12,1.739591054313099
13/01/2010 13,1.7432715654952071
13/01/2010 14,1.746952076677316
13/01/2010 15,1.7506325878594249
13/01/2010 16,1.7543130990415337
13/01/2010 17,1.7579936102236422
13/01/2010 18,1.7616741214057507
13/01/2010 19,1.7653546325878593
13/01/2010 20,1.7690351437699678
13/01/2010 21,1.7727156549520766
13/01/2010 22,1.7763961661341854
13/01/2010 23,1.780076677316294
13/02/2007 00,0.2758666666666667
13/02/2007 01,0.3182
13/02/2007 02,0.2888666666666666
13/02/2007 03,0.2969333333333332
13/02/2007 04,0.2794333333333333
13/02/2007 05,0.2854
13/02/2007 06,0.9443
13/02/2007 07,1.6729666666666665
13/02/2007 08,1.0205666666666668
13/02/2007 09,0.5279666666666667
13/02/2007 10,0.4956
13/02/2007 11,0.5820666666666667
13/02/2007 12,0.5306666666666667
13/02/2007 13,0.3222
13/02/2007 14,0.7677666666666667
13/02/2007 15,0.4402
13/02/2007 16,1.242766666666667
13/02/2007 17,1.4959333333333336
13/02/2007 18,2.2465333333333333
13/02/2007 19,2.4596333333333336
13/02/2007 20,1.4399333333333333
13/02/2007 21,3.545300000000001
13/02/2007 22,0.8667999999999998
13/02/2007 23,1.2298666666666664
13/02/2008 00,0.4069666666666667
13/02/2008 01,0.2928666666666666
13/02/2008 02,0.2869666666666668
13/02/2008 03,0.3137333333333332
13/02/2008 04,0.7972666666666667
13/02/2008 05,0.4019333333333332
13/02/2008 06,1.1548666666666667
13/02/2008 07,2.1372999999999998
13/02/2008 08,1.4138333333333335
13/02/2008 09,1.3523333333333327
13/02/2008 10,1.4977666666666667
13/02/2008 11,2.041666666666667
13/02/2008 12,0.848866666666667
13/02/2008 13,0.3948666666666666
13/02/2008 14,0.8202666666666666
13/02/2008 15,0.8558666666666667
13/02/2008 16,1.0207666666666664
13/02/2008 17,1.9839333333333335
13/02/2008 18,2.4490666666666665
13/02/2008 19,3.0848000000000013
13/02/2008 20,2.626033333333333
13/02/2008 21,3.3171666666666675
13/02/2008 22,1.8372666666666668
13/02/2008 23,0.3385666666666667
13/02/2009 00,0.2697
13/02/2009 01,0.2948999999999999
13/02/2009 02,0.2659666666666667
13/02/2009 03,0.2727333333333333
13/02/2009 04,0.2963666666666666
13/02/2009 05,0.2630333333333334
13/02/2009 06,0.6438666666666665
13/02/2009 07,1.9198
13/02/2009 08,2.6547333333333327
13/02/2009 09,1.520666666666667
13/02/2009 10,1.7355333333333332
13/02/2009 11,1.3231333333333335
13/02/2009 12,1.3358333333333332
13/02/2009 13,1.3617666666666668
13/02/2009 14,1.360166666666667
13/02/2009 15,0.9896666666666664
13/02/2009 16,0.9286000000000002
13/02/2009 17,1.8969333333333331
13/02/2009 18,1.3413333333333337
13/02/2009 19,3.008166666666665
13/02/2009 20,1.7527999999999997
13/02/2009 21,1.4446000000000003
13/02/2009 22,0.9540999999999996
13/02/2009 23,0.3326333333333332
13/02/2010 00,0.3194333333333334
13/02/2010 01,0.3305
13/02/2010 02,0.2869666666666667
13/02/2010 03,0.2921333333333334
13/02/2010 04,0.3372
13/02/2010 05,0.3571666666666664
13/02/2010 06,1.1429333333333334
13/02/2010 07,1.964
13/02/2010 08,2.0619666666666663
13/02/2010 09,1.9386333333333332
13/02/2010 10,2.6426000000000003
13/02/2010 11,1.5028666666666672
13/02/2010 12,3.924133333333334
13/02/2010 13,3.271866666666667
13/02/2010 14,4.173933333333334
13/02/2010 15,2.005733333333333
13/02/2010 16,1.6035666666666668
13/02/2010 17,1.5794666666666666
13/02/2010 18,1.5640666666666667
13/02/2010 19,1.528100000000001
13/02/2010 20,1.5876666666666666
13/02/2010 21,1.6401999999999994
13/02/2010 22,1.5538333333333334
13/02/2010 23,1.5836333333333337
13/03/2007 00,0.3081999999999999
13/03/2007 01,0.3025
13/03/2007 02,0.2969
13/03/2007 03,0.3
13/03/2007 04,0.2886333333333333
13/03/2007 05,0.3060666666666666
13/03/2007 06,1.1862333333333337
13/03/2007 07,1.5631
13/03/2007 08,1.3439
13/03/2007 09,0.7189000000000001
13/03/2007 10,0.2823333333333334
13/03/2007 11,0.3171999999999999
13/03/2007 12,0.2916333333333334
13/03/2007 13,0.2801666666666666
13/03/2007 14,0.3327666666666668
13/03/2007 15,0.2728666666666667
13/03/2007 16,0.3341666666666666
13/03/2007 17,0.9710666666666666
13/03/2007 18,1.738333333333334
13/03/2007 19,3.4551666666666665
13/03/2007 20,2.115866666666668
13/03/2007 21,0.6475333333333335
13/03/2007 22,1.9877000000000005
13/03/2007 23,1.8611666666666664
13/03/2008 00,0.2800333333333335
13/03/2008 01,0.2709333333333332
13/03/2008 02,0.2901
13/03/2008 03,0.3340666666666665
13/03/2008 04,0.2649000000000001
13/03/2008 05,0.8497333333333331
13/03/2008 06,0.8312999999999999
13/03/2008 07,2.048166666666667
13/03/2008 08,1.4482666666666666
13/03/2008 09,1.4338333333333335
13/03/2008 10,0.5365000000000002
13/03/2008 11,0.3728999999999999
13/03/2008 12,0.3105
13/03/2008 13,0.8145333333333333
13/03/2008 14,0.4346333333333335
13/03/2008 15,0.3509
13/03/2008 16,0.7065333333333331
13/03/2008 17,0.5785999999999999
13/03/2008 18,2.0844333333333336
13/03/2008 19,2.9763666666666664
13/03/2008 20,4.683699999999999
13/03/2008 21,5.014166666666667
13/03/2008 22,0.6628666666666667
13/03/2008 23,0.3472666666666666
13/03/2009 00,0.2814666666666666
13/03/2009 01,0.3134666666666667
13/03/2009 02,0.2774
13/03/2009 03,0.6608666666666667
13/03/2009 04,0.6715000000000003
13/03/2009 05,0.2838999999999999
13/03/2009 06,1.3753333333333333
13/03/2009 07,2.242366666666667
13/03/2009 08,1.4423
13/03/2009 09,1.326733333333333
13/03/2009 10,1.3391333333333333
13/03/2009 11,1.2998999999999996
13/03/2009 12,0.2948666666666666
13/03/2009 13,0.6315999999999999
13/03/2009 14,0.8527000000000003
13/03/2009 15,0.4214333333333334
13/03/2009 16,0.9707666666666672
13/03/2009 17,1.4000999999999997
13/03/2009 18,1.4935666666666665
13/03/2009 19,1.2812333333333337
13/03/2009 20,1.7801333333333331
13/03/2009 21,1.589233333333333
13/03/2009 22,1.549833333333333
13/03/2009 23,0.3121666666666668
13/03/2010 00,0.3447666666666666
13/03/2010 01,0.3101666666666666
13/03/2010 02,0.3087333333333333
13/03/2010 03,0.3694333333333332
13/03/2010 04,0.3033666666666668
13/03/2010 05,0.3121333333333334
13/03/2010 06,0.6093666666666666
13/03/2010 07,2.109233333333333
13/03/2010 08,1.6127999999999998
13/03/2010 09,1.8924
13/03/2010 10,2.7700666666666653
13/03/2010 11,2.0014
13/03/2010 12,2.324233333333333
13/03/2010 13,1.7190000000000003
13/03/2010 14,3.0405666666666646
13/03/2010 15,2.125566666666667
13/03/2010 16,0.909766666666667
13/03/2010 17,2.875266666666666
13/03/2010 18,3.8424
13/03/2010 19,3.4206666666666674
13/03/2010 20,2.0950333333333337
13/03/2010 21,1.4258
13/03/2010 22,1.4539999999999995
13/03/2010 23,1.5406666666666662
13/04/2007 00,0.3301333333333333
13/04/2007 01,0.2661999999999999
13/04/2007 02,0.3054999999999999
13/04/2007 03,0.3186666666666665
13/04/2007 04,0.2601666666666665
13/04/2007 05,0.3202333333333333
13/04/2007 06,0.3113
13/04/2007 07,0.2651666666666666
13/04/2007 08,0.3097666666666667
13/04/2007 09,0.7940333333333333
13/04/2007 10,0.7739000000000005
13/04/2007 11,0.3044999999999999
13/04/2007 12,0.3125333333333333
13/04/2007 13,0.2908666666666665
13/04/2007 14,0.2954666666666667
13/04/2007 15,0.3074333333333334
13/04/2007 16,0.3003333333333333
13/04/2007 17,0.2906666666666667
13/04/2007 18,0.3149666666666667
13/04/2007 19,0.2793333333333334
13/04/2007 20,0.3046999999999999
13/04/2007 21,0.5406333333333333
13/04/2007 22,1.062166666666667
13/04/2007 23,0.3250333333333333
13/04/2008 00,3.3346666666666667
13/04/2008 01,1.4389999999999998
13/04/2008 02,1.4083
13/04/2008 03,1.4121999999999997
13/04/2008 04,1.457
13/04/2008 05,0.4389666666666666
13/04/2008 06,0.3475
13/04/2008 07,0.5674666666666667
13/04/2008 08,0.5913999999999999
13/04/2008 09,1.636066666666666
13/04/2008 10,1.7628666666666668
13/04/2008 11,0.956733333333333
13/04/2008 12,0.6480333333333337
13/04/2008 13,1.2229000000000003
13/04/2008 14,1.4294000000000004
13/04/2008 15,0.6371666666666665
13/04/2008 16,0.3488666666666666
13/04/2008 17,2.7404
13/04/2008 18,4.0099
13/04/2008 19,3.1281666666666665
13/04/2008 20,3.0619
13/04/2008 21,2.554933333333335
13/04/2008 22,1.5939333333333334
13/04/2008 23,0.4886666666666667
13/04/2009 00,0.4184666666666666
13/04/2009 01,0.4569999999999999
13/04/2009 02,0.4133000000000003
13/04/2009 03,0.7914333333333334
13/04/2009 04,0.5960666666666666
13/04/2009 05,0.4284
13/04/2009 06,0.9427
13/04/2009 07,0.9303666666666665
13/04/2009 08,2.986133333333333
13/04/2009 09,1.732566666666667
13/04/2009 10,0.7960333333333333
13/04/2009 11,0.5765333333333335
13/04/2009 12,0.5705333333333332
13/04/2009 13,0.8043333333333337
13/04/2009 14,0.5689333333333335
13/04/2009 15,0.4572333333333335
13/04/2009 16,1.2121666666666668
13/04/2009 17,0.4633333333333335
13/04/2009 18,1.1889333333333334
13/04/2009 19,0.8417999999999997
13/04/2009 20,3.4581666666666657
13/04/2009 21,2.615766666666666
13/04/2009 22,2.0567333333333337
13/04/2009 23,1.3571333333333335
13/04/2010 00,0.9997666666666664
13/04/2010 01,0.3071666666666666
13/04/2010 02,0.4012333333333333
13/04/2010 03,0.3488666666666666
13/04/2010 04,0.3176666666666668
13/04/2010 05,0.2787999999999999
13/04/2010 06,1.0050666666666668
13/04/2010 07,2.1160000000000005
13/04/2010 08,2.0842666666666663
13/04/2010 09,1.488666666666667
13/04/2010 10,1.5477666666666656
13/04/2010 11,1.781766666666667
13/04/2010 12,1.449633333333333
13/04/2010 13,1.5696
13/04/2010 14,0.8865999999999999
13/04/2010 15,0.4253666666666665
13/04/2010 16,1.0045
13/04/2010 17,0.9540333333333332
13/04/2010 18,0.6030333333333335
13/04/2010 19,1.5782000000000012
13/04/2010 20,1.3364666666666667
13/04/2010 21,1.7043666666666664
13/04/2010 22,0.6781333333333335
13/04/2010 23,0.3447666666666667
13/05/2007 00,0.4331999999999999
13/05/2007 01,0.8143333333333334
13/05/2007 02,0.2775666666666667
13/05/2007 03,0.2602
13/05/2007 04,0.2202666666666666
13/05/2007 05,0.4085
13/05/2007 06,0.7646666666666666
13/05/2007 07,0.2639666666666667
13/05/2007 08,1.042533333333333
13/05/2007 09,0.3493333333333334
13/05/2007 10,0.4034333333333332
13/05/2007 11,0.9947
13/05/2007 12,2.6795333333333327
13/05/2007 13,2.132733333333334
13/05/2007 14,2.559466666666665
13/05/2007 15,1.9218
13/05/2007 16,2.2967
13/05/2007 17,1.9813
13/05/2007 18,1.1261666666666668
13/05/2007 19,1.7385999999999997
13/05/2007 20,1.9677000000000004
13/05/2007 21,1.3564333333333336
13/05/2007 22,0.8269
13/05/2007 23,0.4255999999999996
13/05/2008 00,0.378766666666667
13/05/2008 01,0.3162666666666667
13/05/2008 02,0.2783
13/05/2008 03,0.3094666666666669
13/05/2008 04,0.2181333333333332
13/05/2008 05,0.3292333333333333
13/05/2008 06,0.7329333333333334
13/05/2008 07,1.839099999999999
13/05/2008 08,1.326766666666667
13/05/2008 09,1.1910666666666665
13/05/2008 10,0.2913333333333333
13/05/2008 11,0.2879333333333332
13/05/2008 12,0.2773
13/05/2008 13,0.3207333333333333
13/05/2008 14,1.3163333333333334
13/05/2008 15,3.327566666666668
13/05/2008 16,3.008366666666668
13/05/2008 17,2.215266666666666
13/05/2008 18,0.6971666666666666
13/05/2008 19,0.5519999999999999
13/05/2008 20,1.350566666666666
13/05/2008 21,0.9935666666666668
13/05/2008 22,1.7829666666666668
13/05/2008 23,1.273766666666667
13/05/2009 00,0.5110666666666667
13/05/2009 01,0.4382333333333333
13/05/2009 02,0.4159666666666666
13/05/2009 03,0.4277000000000002
13/05/2009 04,0.4271666666666666
13/05/2009 05,0.4231666666666667
13/05/2009 06,0.4031
13/05/2009 07,1.0148
13/05/2009 08,1.8349666666666664
13/05/2009 09,1.6656333333333335
13/05/2009 10,1.7254333333333336
13/05/2009 11,1.5031333333333337
13/05/2009 12,0.6644333333333332
13/05/2009 13,0.419633333333333
13/05/2009 14,0.4171333333333333
13/05/2009 15,0.4058333333333333
13/05/2009 16,0.4408333333333333
13/05/2009 17,0.3800333333333333
13/05/2009 18,0.4598333333333332
13/05/2009 19,0.7288666666666664
13/05/2009 20,1.0173333333333334
13/05/2009 21,2.386899999999999
13/05/2009 22,1.8566333333333325
13/05/2009 23,0.8054666666666667
